作成日時,時間,分,時間帯,都道府県,lat,long,性別,年代,車種,用途名,計
2026/05/05,15,9,15時台,宮崎県,31.91109,131.423855,女性,40,小型車,自家用車,1
2026/05/05,15,9,15時台,宮崎県,31.91109,131.423855,女性,30,小型車,自家用車,1
2026/05/05,15,9,15時台,宮崎県,31.91109,131.423855,男性,40,小型車,自家用車,1
2026/05/05,15,9,15時台,宮崎県,31.91109,131.423855,女性,30,小型車,自家用車,1
2026/05/05,15,9,15時台,宮崎県,31.91109,131.423855,女性,20,小型車,自家用車,1
2026/05/05,15,9,15時台,宮崎県,31.91109,131.423855,男性,50,小型車,自家用車,1
2026/05/05,15,9,15時台,宮崎県,31.91109,131.423855,女性,10,小型車,自家用車,1
2026/05/05,15,9,15時台,宮崎県,31.91109,131.423855,女性,40,小型車,自家用車,1
2026/05/05,15,9,15時台,宮崎県,31.91109,131.423855,女性,40,小型車,自家用車,1
2026/05/05,15,9,15時台,宮崎県,31.91109,131.423855,男性,20,小型車,自家用車,1
2026/05/05,15,9,15時台,宮崎県,31.91109,131.423855,女性,20,小型車,自家用車,1
2026/05/05,15,9,15時台,宮崎県,31.91109,131.423855,女性,20,小型車,自家用車,1
2026/05/05,15,9,15時台,宮崎県,31.91109,131.423855,女性,20,小型車,自家用車,1
2026/05/05,15,9,15時台,宮崎県,31.91109,131.423855,女性,10,小型車,自家用車,1
2026/05/05,15,9,15時台,宮崎県,31.91109,131.423855,女性,30,小型車,自家用車,1
2026/05/05,15,9,15時台,宮崎県,31.91109,131.423855,女性,30,小型車,自家用車,1
2026/05/05,15,9,15時台,宮崎県,31.91109,131.423855,女性,50,小型車,自家用車,1
2026/05/05,15,9,15時台,宮崎県,31.91109,131.423855,女性,20,小型車,自家用車,1
2026/05/05,15,9,15時台,宮崎県,31.91109,131.423855,女性,30,小型車,自家用車,1
2026/05/05,15,10,15時台,佐賀県,33.249367,130.298822,女性,20,普通車,自家用車,1
2026/05/05,15,10,15時台,佐賀県,33.249367,130.298822,女性,40,普通車,自家用車,1
2026/05/05,15,10,15時台,佐賀県,33.249367,130.298822,女性,40,普通車,自家用車,1
2026/05/05,15,10,15時台,佐賀県,33.249367,130.298822,女性,40,普通車,自家用車,1
2026/05/05,15,10,15時台,佐賀県,33.249367,130.298822,女性,20,普通車,自家用車,1
2026/05/05,15,10,15時台,佐賀県,33.249367,130.298822,女性,40,普通車,自家用車,1
2026/05/05,15,10,15時台,佐賀県,33.249367,130.298822,女性,30,普通車,自家用車,1
2026/05/05,15,10,15時台,佐賀県,33.249367,130.298822,女性,10,普通車,自家用車,1
2026/05/05,15,10,15時台,佐賀県,33.249367,130.298822,女性,30,普通車,自家用車,1
2026/05/05,15,10,15時台,佐賀県,33.249367,130.298822,女性,30,普通車,自家用車,1
2026/05/05,15,10,15時台,佐賀県,33.249367,130.298822,男性,20,普通車,自家用車,1
2026/05/05,15,10,15時台,佐賀県,33.249367,130.298822,女性,30,普通車,自家用車,1
2026/05/05,15,10,15時台,佐賀県,33.249367,130.298822,女性,20,普通車,自家用車,1
2026/05/05,15,10,15時台,佐賀県,33.249367,130.298822,女性,10,普通車,自家用車,1
2026/05/05,15,10,15時台,佐賀県,33.249367,130.298822,女性,10,普通車,自家用車,1
2026/05/05,15,11,15時台,福岡県,33.606785,130.418314,女性,40,普通車,自家用車,1
2026/05/05,15,11,15時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,15,11,15時台,福岡県,33.606785,130.418314,女性,20,普通車,自家用車,1
2026/05/05,15,11,15時台,福岡県,33.606785,130.418314,女性,10,普通車,自家用車,1
2026/05/05,15,11,15時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,15,11,15時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,15,11,15時台,福岡県,33.606785,130.418314,女性,20,普通車,自家用車,1
2026/05/05,15,11,15時台,福岡県,33.606785,130.418314,女性,40,普通車,自家用車,1
2026/05/05,15,11,15時台,福岡県,33.606785,130.418314,女性,10,普通車,自家用車,1
2026/05/05,15,11,15時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,15,11,15時台,福岡県,33.606785,130.418314,女性,10,普通車,自家用車,1
2026/05/05,15,11,15時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,15,11,15時台,福岡県,33.606785,130.418314,女性,40,普通車,自家用車,1
2026/05/05,15,11,15時台,福岡県,33.606785,130.418314,男性,40,普通車,自家用車,1
2026/05/05,15,11,15時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,15,11,15時台,福岡県,33.606785,130.418314,女性,20,普通車,自家用車,1
2026/05/05,15,11,15時台,福岡県,33.606785,130.418314,女性,50,普通車,自家用車,1
2026/05/05,15,11,15時台,福岡県,33.606785,130.418314,女性,40,普通車,自家用車,1
2026/05/05,15,12,15時台,埼玉県,35.857428,139.648933,女性,20,普通車,自家用車,1
2026/05/05,15,12,15時台,埼玉県,35.857428,139.648933,女性,40,普通車,自家用車,1
2026/05/05,15,12,15時台,埼玉県,35.857428,139.648933,男性,30,普通車,自家用車,1
2026/05/05,15,12,15時台,埼玉県,35.857428,139.648933,女性,40,普通車,自家用車,1
2026/05/05,15,12,15時台,埼玉県,35.857428,139.648933,女性,30,普通車,自家用車,1
2026/05/05,15,12,15時台,埼玉県,35.857428,139.648933,女性,30,普通車,自家用車,1
2026/05/05,15,12,15時台,埼玉県,35.857428,139.648933,女性,20,普通車,自家用車,1
2026/05/05,15,12,15時台,埼玉県,35.857428,139.648933,男性,40,普通車,自家用車,1
2026/05/05,15,12,15時台,埼玉県,35.857428,139.648933,女性,40,普通車,自家用車,1
2026/05/05,15,12,15時台,埼玉県,35.857428,139.648933,男性,60,普通車,自家用車,1
2026/05/05,15,12,15時台,埼玉県,35.857428,139.648933,男性,40,普通車,自家用車,1
2026/05/05,15,12,15時台,埼玉県,35.857428,139.648933,女性,40,普通車,自家用車,1
2026/05/05,15,12,15時台,埼玉県,35.857428,139.648933,女性,20,普通車,自家用車,1
2026/05/05,15,12,15時台,埼玉県,35.857428,139.648933,男性,60,普通車,自家用車,1
2026/05/05,15,12,15時台,埼玉県,35.857428,139.648933,女性,30,普通車,自家用車,1
2026/05/05,15,12,15時台,埼玉県,35.857428,139.648933,男性,40,普通車,自家用車,1
2026/05/05,15,13,15時台,福岡県,33.606785,130.418314,女性,30,小型車,自家用車,1
2026/05/05,15,13,15時台,福岡県,33.606785,130.418314,男性,30,小型車,自家用車,1
2026/05/05,15,13,15時台,福岡県,33.606785,130.418314,女性,30,小型車,自家用車,1
2026/05/05,15,13,15時台,福岡県,33.606785,130.418314,女性,20,小型車,自家用車,1
2026/05/05,15,13,15時台,福岡県,33.606785,130.418314,女性,30,小型車,自家用車,1
2026/05/05,15,13,15時台,福岡県,33.606785,130.418314,女性,30,小型車,自家用車,1
2026/05/05,15,13,15時台,福岡県,33.606785,130.418314,女性,20,小型車,自家用車,1
2026/05/05,15,13,15時台,福岡県,33.606785,130.418314,女性,20,小型車,自家用車,1
2026/05/05,15,13,15時台,福岡県,33.606785,130.418314,女性,20,小型車,自家用車,1
2026/05/05,15,13,15時台,福岡県,33.606785,130.418314,女性,10,小型車,自家用車,1
2026/05/05,15,13,15時台,福岡県,33.606785,130.418314,女性,30,小型車,自家用車,1
2026/05/05,15,13,15時台,福岡県,33.606785,130.418314,女性,40,小型車,自家用車,1
2026/05/05,15,13,15時台,福岡県,33.606785,130.418314,女性,40,小型車,自家用車,1
2026/05/05,15,13,15時台,福岡県,33.606785,130.418314,女性,20,小型車,自家用車,1
2026/05/05,15,13,15時台,福岡県,33.606785,130.418314,女性,20,小型車,自家用車,1
2026/05/05,15,13,15時台,福岡県,33.606785,130.418314,女性,40,小型車,自家用車,1
2026/05/05,15,13,15時台,福岡県,33.606785,130.418314,女性,20,小型車,自家用車,1
2026/05/05,15,13,15時台,福岡県,33.606785,130.418314,女性,20,小型車,自家用車,1
2026/05/05,15,13,15時台,福岡県,33.606785,130.418314,男性,40,小型車,自家用車,1
2026/05/05,15,13,15時台,福岡県,33.606785,130.418314,女性,20,小型車,自家用車,1
2026/05/05,15,13,15時台,福岡県,33.606785,130.418314,女性,20,小型車,自家用車,1
2026/05/05,15,13,15時台,福岡県,33.606785,130.418314,女性,20,小型車,自家用車,1
2026/05/05,15,14,15時台,福岡県,33.606785,130.418314,男性,30,小型車,自家用車,1
2026/05/05,15,14,15時台,福岡県,33.606785,130.418314,女性,20,小型車,自家用車,1
2026/05/05,15,14,15時台,福岡県,33.606785,130.418314,女性,10,小型車,自家用車,1
2026/05/05,15,14,15時台,福岡県,33.606785,130.418314,女性,20,小型車,自家用車,1
2026/05/05,15,15,15時台,熊本県,32.789828,130.741667,女性,30,普通車,自家用車,1
2026/05/05,15,15,15時台,熊本県,32.789828,130.741667,女性,30,普通車,自家用車,1
2026/05/05,15,15,15時台,熊本県,32.789828,130.741667,女性,30,普通車,自家用車,1
2026/05/05,15,15,15時台,熊本県,32.789828,130.741667,男性,60,普通車,自家用車,1
2026/05/05,15,15,15時台,熊本県,32.789828,130.741667,男性,40,普通車,自家用車,1
2026/05/05,15,15,15時台,熊本県,32.789828,130.741667,女性,40,普通車,自家用車,1
2026/05/05,15,15,15時台,熊本県,32.789828,130.741667,女性,30,普通車,自家用車,1
2026/05/05,15,15,15時台,熊本県,32.789828,130.741667,女性,20,普通車,自家用車,1
2026/05/05,15,15,15時台,熊本県,32.789828,130.741667,女性,20,普通車,自家用車,1
2026/05/05,15,15,15時台,熊本県,32.789828,130.741667,女性,20,普通車,自家用車,1
2026/05/05,15,15,15時台,熊本県,32.789828,130.741667,女性,50,普通車,自家用車,1
2026/05/05,15,15,15時台,熊本県,32.789828,130.741667,女性,20,普通車,自家用車,1
2026/05/05,15,16,15時台,佐賀県,33.249367,130.298822,男性,60,小型車,自家用車,1
2026/05/05,15,16,15時台,佐賀県,33.249367,130.298822,女性,20,小型車,自家用車,1
2026/05/05,15,16,15時台,佐賀県,33.249367,130.298822,女性,50,小型車,自家用車,1
2026/05/05,15,16,15時台,佐賀県,33.249367,130.298822,男性,80,小型車,自家用車,1
2026/05/05,15,16,15時台,佐賀県,33.249367,130.298822,女性,30,小型車,自家用車,1
2026/05/05,15,16,15時台,佐賀県,33.249367,130.298822,女性,50,小型車,自家用車,1
2026/05/05,15,16,15時台,佐賀県,33.249367,130.298822,男性,80,小型車,自家用車,1
2026/05/05,15,16,15時台,佐賀県,33.249367,130.298822,女性,30,小型車,自家用車,1
2026/05/05,15,16,15時台,佐賀県,33.249367,130.298822,女性,40,小型車,自家用車,1
2026/05/05,15,16,15時台,佐賀県,33.249367,130.298822,女性,30,小型車,自家用車,1
2026/05/05,15,16,15時台,佐賀県,33.249367,130.298822,男性,30,小型車,自家用車,1
2026/05/05,15,16,15時台,佐賀県,33.249367,130.298822,男性,40,小型車,自家用車,1
2026/05/05,15,16,15時台,佐賀県,33.249367,130.298822,男性,40,小型車,自家用車,1
2026/05/05,15,17,15時台,福岡県,33.606785,130.418314,男性,40,普通車,自家用車,1
2026/05/05,15,17,15時台,福岡県,33.606785,130.418314,男性,50,普通車,自家用車,1
2026/05/05,15,17,15時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,15,17,15時台,福岡県,33.606785,130.418314,女性,20,普通車,自家用車,1
2026/05/05,15,17,15時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,15,17,15時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,15,17,15時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,15,17,15時台,福岡県,33.606785,130.418314,男性,80,普通車,自家用車,1
2026/05/05,15,17,15時台,福岡県,33.606785,130.418314,女性,60,普通車,自家用車,1
2026/05/05,15,17,15時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,15,17,15時台,福岡県,33.606785,130.418314,男性,70,普通車,自家用車,1
2026/05/05,15,17,15時台,福岡県,33.606785,130.418314,女性,60,普通車,自家用車,1
2026/05/05,15,17,15時台,福岡県,33.606785,130.418314,男性,80,普通車,自家用車,1
2026/05/05,15,17,15時台,福岡県,33.606785,130.418314,女性,20,普通車,自家用車,1
2026/05/05,15,17,15時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,15,17,15時台,福岡県,33.606785,130.418314,女性,20,普通車,自家用車,1
2026/05/05,15,17,15時台,福岡県,33.606785,130.418314,女性,20,普通車,自家用車,1
2026/05/05,15,17,15時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,15,19,15時台,山口県,34.186121,131.4705,女性,30,小型車,事業用,1
2026/05/05,15,19,15時台,山口県,34.186121,131.4705,女性,30,小型車,事業用,1
2026/05/05,15,19,15時台,山口県,34.186121,131.4705,女性,20,小型車,事業用,1
2026/05/05,15,19,15時台,山口県,34.186121,131.4705,女性,20,小型車,事業用,1
2026/05/05,15,19,15時台,山口県,34.186121,131.4705,女性,30,小型車,事業用,1
2026/05/05,15,19,15時台,山口県,34.186121,131.4705,男性,40,小型車,事業用,1
2026/05/05,15,19,15時台,山口県,34.186121,131.4705,女性,40,小型車,事業用,1
2026/05/05,15,19,15時台,山口県,34.186121,131.4705,女性,20,小型車,事業用,1
2026/05/05,15,19,15時台,山口県,34.186121,131.4705,女性,40,小型車,事業用,1
2026/05/05,15,19,15時台,山口県,34.186121,131.4705,女性,40,小型車,事業用,1
2026/05/05,15,19,15時台,山口県,34.186121,131.4705,男性,40,小型車,事業用,1
2026/05/05,15,19,15時台,山口県,34.186121,131.4705,女性,20,小型車,事業用,1
2026/05/05,15,19,15時台,山口県,34.186121,131.4705,男性,40,小型車,事業用,1
2026/05/05,15,19,15時台,山口県,34.186121,131.4705,男性,60,小型車,事業用,1
2026/05/05,15,19,15時台,山口県,34.186121,131.4705,女性,40,小型車,事業用,1
2026/05/05,15,19,15時台,山口県,34.186121,131.4705,女性,30,小型車,事業用,1
2026/05/05,15,20,15時台,福岡県,33.606785,130.418314,女性,50,小型車,自家用車,1
2026/05/05,15,20,15時台,福岡県,33.606785,130.418314,女性,30,小型車,自家用車,1
2026/05/05,15,20,15時台,福岡県,33.606785,130.418314,女性,20,小型車,自家用車,1
2026/05/05,15,20,15時台,福岡県,33.606785,130.418314,女性,40,小型車,自家用車,1
2026/05/05,15,20,15時台,福岡県,33.606785,130.418314,女性,20,小型車,自家用車,1
2026/05/05,15,20,15時台,福岡県,33.606785,130.418314,女性,20,小型車,自家用車,1
2026/05/05,15,20,15時台,福岡県,33.606785,130.418314,男性,40,小型車,自家用車,1
2026/05/05,15,20,15時台,福岡県,33.606785,130.418314,女性,30,小型車,自家用車,1
2026/05/05,15,20,15時台,福岡県,33.606785,130.418314,男性,20,小型車,自家用車,1
2026/05/05,15,20,15時台,福岡県,33.606785,130.418314,男性,20,小型車,自家用車,1
2026/05/05,15,20,15時台,福岡県,33.606785,130.418314,女性,40,小型車,自家用車,1
2026/05/05,15,20,15時台,福岡県,33.606785,130.418314,男性,40,小型車,自家用車,1
2026/05/05,15,20,15時台,福岡県,33.606785,130.418314,女性,30,小型車,自家用車,1
2026/05/05,15,20,15時台,福岡県,33.606785,130.418314,女性,40,小型車,自家用車,1
2026/05/05,15,20,15時台,福岡県,33.606785,130.418314,女性,30,小型車,自家用車,1
2026/05/05,15,20,15時台,福岡県,33.606785,130.418314,女性,40,小型車,自家用車,1
2026/05/05,15,20,15時台,福岡県,33.606785,130.418314,男性,10,小型車,自家用車,1
2026/05/05,15,21,15時台,大分県,33.238194,131.612591,男性,40,軽トラック,事業用,1
2026/05/05,15,21,15時台,大分県,33.238194,131.612591,女性,20,軽トラック,事業用,1
2026/05/05,15,21,15時台,大分県,33.238194,131.612591,女性,30,軽トラック,事業用,1
2026/05/05,15,21,15時台,大分県,33.238194,131.612591,女性,40,軽トラック,事業用,1
2026/05/05,15,21,15時台,大分県,33.238194,131.612591,女性,10,軽トラック,事業用,1
2026/05/05,15,21,15時台,大分県,33.238194,131.612591,女性,10,軽トラック,事業用,1
2026/05/05,15,21,15時台,大分県,33.238194,131.612591,男性,40,軽トラック,事業用,1
2026/05/05,15,21,15時台,大分県,33.238194,131.612591,女性,20,軽トラック,事業用,1
2026/05/05,15,21,15時台,大分県,33.238194,131.612591,女性,10,軽トラック,事業用,1
2026/05/05,15,21,15時台,大分県,33.238194,131.612591,女性,50,軽トラック,事業用,1
2026/05/05,15,21,15時台,大分県,33.238194,131.612591,女性,40,軽トラック,事業用,1
2026/05/05,15,21,15時台,大分県,33.238194,131.612591,男性,40,軽トラック,事業用,1
2026/05/05,15,21,15時台,大分県,33.238194,131.612591,女性,40,軽トラック,事業用,1
2026/05/05,15,21,15時台,大分県,33.238194,131.612591,男性,20,軽トラック,事業用,1
2026/05/05,15,21,15時台,大分県,33.238194,131.612591,女性,30,軽トラック,事業用,1
2026/05/05,15,21,15時台,大分県,33.238194,131.612591,女性,10,軽トラック,事業用,1
2026/05/05,15,22,15時台,福岡県,33.606785,130.418314,女性,20,普通車,自家用車,1
2026/05/05,15,22,15時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,15,22,15時台,福岡県,33.606785,130.418314,男性,20,普通車,自家用車,1
2026/05/05,15,22,15時台,福岡県,33.606785,130.418314,女性,10,普通車,自家用車,1
2026/05/05,15,22,15時台,福岡県,33.606785,130.418314,女性,40,普通車,自家用車,1
2026/05/05,15,22,15時台,福岡県,33.606785,130.418314,女性,10,普通車,自家用車,1
2026/05/05,15,22,15時台,福岡県,33.606785,130.418314,男性,20,普通車,自家用車,1
2026/05/05,15,22,15時台,福岡県,33.606785,130.418314,男性,30,普通車,自家用車,1
2026/05/05,15,22,15時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,15,22,15時台,福岡県,33.606785,130.418314,男性,20,普通車,自家用車,1
2026/05/05,15,22,15時台,福岡県,33.606785,130.418314,男性,20,普通車,自家用車,1
2026/05/05,15,23,15時台,長崎県,32.744839,129.873756,女性,20,小型車,レンタカー,1
2026/05/05,15,23,15時台,長崎県,32.744839,129.873756,女性,10,小型車,レンタカー,1
2026/05/05,15,23,15時台,長崎県,32.744839,129.873756,女性,50,小型車,レンタカー,1
2026/05/05,15,23,15時台,長崎県,32.744839,129.873756,女性,30,小型車,レンタカー,1
2026/05/05,15,23,15時台,長崎県,32.744839,129.873756,女性,30,小型車,レンタカー,1
2026/05/05,15,23,15時台,長崎県,32.744839,129.873756,男性,30,小型車,レンタカー,1
2026/05/05,15,23,15時台,長崎県,32.744839,129.873756,女性,30,小型車,レンタカー,1
2026/05/05,15,23,15時台,長崎県,32.744839,129.873756,女性,30,小型車,レンタカー,1
2026/05/05,15,23,15時台,長崎県,32.744839,129.873756,女性,40,小型車,レンタカー,1
2026/05/05,15,23,15時台,長崎県,32.744839,129.873756,女性,20,小型車,レンタカー,1
2026/05/05,15,23,15時台,長崎県,32.744839,129.873756,男性,60,小型車,レンタカー,1
2026/05/05,15,23,15時台,長崎県,32.744839,129.873756,女性,20,小型車,レンタカー,1
2026/05/05,15,23,15時台,長崎県,32.744839,129.873756,女性,30,小型車,レンタカー,1
2026/05/05,15,23,15時台,長崎県,32.744839,129.873756,男性,70,小型車,レンタカー,1
2026/05/05,15,23,15時台,長崎県,32.744839,129.873756,女性,40,小型車,レンタカー,1
2026/05/05,15,23,15時台,長崎県,32.744839,129.873756,女性,30,小型車,レンタカー,1
2026/05/05,15,23,15時台,長崎県,32.744839,129.873756,女性,30,小型車,レンタカー,1
2026/05/05,15,23,15時台,長崎県,32.744839,129.873756,女性,30,小型車,レンタカー,1
2026/05/05,15,23,15時台,長崎県,32.744839,129.873756,女性,60,小型車,レンタカー,1
2026/05/05,15,23,15時台,長崎県,32.744839,129.873756,男性,40,小型車,レンタカー,1
2026/05/05,15,23,15時台,長崎県,32.744839,129.873756,女性,30,小型車,レンタカー,1
2026/05/05,15,23,15時台,長崎県,32.744839,129.873756,女性,30,小型車,レンタカー,1
2026/05/05,15,23,15時台,長崎県,32.744839,129.873756,女性,40,小型車,レンタカー,1
2026/05/05,15,23,15時台,長崎県,32.744839,129.873756,女性,40,小型車,レンタカー,1
2026/05/05,15,24,15時台,佐賀県,33.249367,130.298822,男性,50,,自家用車,1
2026/05/05,15,24,15時台,佐賀県,33.249367,130.298822,男性,40,,自家用車,1
2026/05/05,15,24,15時台,佐賀県,33.249367,130.298822,女性,30,,自家用車,1
2026/05/05,15,24,15時台,佐賀県,33.249367,130.298822,女性,60,,自家用車,1
2026/05/05,15,24,15時台,佐賀県,33.249367,130.298822,女性,50,,自家用車,1
2026/05/05,15,24,15時台,佐賀県,33.249367,130.298822,女性,40,,自家用車,1
2026/05/05,15,24,15時台,佐賀県,33.249367,130.298822,女性,50,,自家用車,1
2026/05/05,15,24,15時台,佐賀県,33.249367,130.298822,女性,60,,自家用車,1
2026/05/05,15,24,15時台,佐賀県,33.249367,130.298822,女性,20,,自家用車,1
2026/05/05,15,24,15時台,佐賀県,33.249367,130.298822,女性,50,,自家用車,1
2026/05/05,15,24,15時台,佐賀県,33.249367,130.298822,男性,40,,自家用車,1
2026/05/05,15,24,15時台,佐賀県,33.249367,130.298822,女性,20,,自家用車,1
2026/05/05,15,24,15時台,佐賀県,33.249367,130.298822,男性,40,,自家用車,1
2026/05/05,15,24,15時台,佐賀県,33.249367,130.298822,男性,40,,自家用車,1
2026/05/05,15,24,15時台,佐賀県,33.249367,130.298822,女性,30,,自家用車,1
2026/05/05,15,24,15時台,佐賀県,33.249367,130.298822,女性,40,,自家用車,1
2026/05/05,15,24,15時台,佐賀県,33.249367,130.298822,男性,30,,自家用車,1
2026/05/05,15,24,15時台,佐賀県,33.249367,130.298822,男性,40,,自家用車,1
2026/05/05,15,24,15時台,佐賀県,33.249367,130.298822,女性,10,,自家用車,1
2026/05/05,15,24,15時台,佐賀県,33.249367,130.298822,女性,40,,自家用車,1
2026/05/05,15,24,15時台,佐賀県,33.249367,130.298822,女性,40,,自家用車,1
2026/05/05,15,24,15時台,佐賀県,33.249367,130.298822,男性,70,,自家用車,1
2026/05/05,15,24,15時台,佐賀県,33.249367,130.298822,男性,20,,自家用車,1
2026/05/05,15,24,15時台,佐賀県,33.249367,130.298822,男性,20,,自家用車,1
2026/05/05,15,24,15時台,佐賀県,33.249367,130.298822,男性,20,,自家用車,1
2026/05/05,15,25,15時台,福岡県,33.606785,130.418314,男性,70,小型車,レンタカー,1
2026/05/05,15,25,15時台,福岡県,33.606785,130.418314,男性,20,小型車,レンタカー,1
2026/05/05,15,25,15時台,福岡県,33.606785,130.418314,女性,50,小型車,レンタカー,1
2026/05/05,15,25,15時台,福岡県,33.606785,130.418314,男性,40,小型車,レンタカー,1
2026/05/05,15,25,15時台,福岡県,33.606785,130.418314,女性,30,小型車,レンタカー,1
2026/05/05,15,25,15時台,福岡県,33.606785,130.418314,男性,20,小型車,レンタカー,1
2026/05/05,15,25,15時台,福岡県,33.606785,130.418314,男性,50,小型車,レンタカー,1
2026/05/05,15,25,15時台,福岡県,33.606785,130.418314,男性,60,小型車,レンタカー,1
2026/05/05,15,25,15時台,福岡県,33.606785,130.418314,女性,40,小型車,レンタカー,1
2026/05/05,15,25,15時台,福岡県,33.606785,130.418314,男性,50,小型車,レンタカー,1
2026/05/05,15,25,15時台,福岡県,33.606785,130.418314,女性,30,小型車,レンタカー,1
2026/05/05,15,25,15時台,福岡県,33.606785,130.418314,女性,60,小型車,レンタカー,1
2026/05/05,15,25,15時台,福岡県,33.606785,130.418314,男性,30,小型車,レンタカー,1
2026/05/05,15,25,15時台,福岡県,33.606785,130.418314,男性,20,小型車,レンタカー,1
2026/05/05,15,25,15時台,福岡県,33.606785,130.418314,男性,30,小型車,レンタカー,1
2026/05/05,15,25,15時台,福岡県,33.606785,130.418314,男性,30,小型車,レンタカー,1
2026/05/05,15,25,15時台,福岡県,33.606785,130.418314,男性,30,小型車,レンタカー,1
2026/05/05,15,25,15時台,福岡県,33.606785,130.418314,女性,30,小型車,レンタカー,1
2026/05/05,15,25,15時台,福岡県,33.606785,130.418314,男性,20,小型車,レンタカー,1
2026/05/05,15,25,15時台,福岡県,33.606785,130.418314,女性,40,小型車,レンタカー,1
2026/05/05,15,26,15時台,福岡県,33.606785,130.418314,女性,40,普通車,自家用車,1
2026/05/05,15,26,15時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,15,26,15時台,福岡県,33.606785,130.418314,女性,70,普通車,自家用車,1
2026/05/05,15,26,15時台,福岡県,33.606785,130.418314,女性,50,普通車,自家用車,1
2026/05/05,15,26,15時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,15,26,15時台,福岡県,33.606785,130.418314,女性,50,普通車,自家用車,1
2026/05/05,15,26,15時台,福岡県,33.606785,130.418314,女性,40,普通車,自家用車,1
2026/05/05,15,26,15時台,福岡県,33.606785,130.418314,女性,40,普通車,自家用車,1
2026/05/05,15,26,15時台,福岡県,33.606785,130.418314,女性,20,普通車,自家用車,1
2026/05/05,15,26,15時台,福岡県,33.606785,130.418314,男性,30,普通車,自家用車,1
2026/05/05,15,26,15時台,福岡県,33.606785,130.418314,男性,40,普通車,自家用車,1
2026/05/05,15,26,15時台,福岡県,33.606785,130.418314,男性,30,普通車,自家用車,1
2026/05/05,15,26,15時台,福岡県,33.606785,130.418314,男性,50,普通車,自家用車,1
2026/05/05,15,26,15時台,福岡県,33.606785,130.418314,女性,40,普通車,自家用車,1
2026/05/05,15,27,15時台,福岡県,33.606785,130.418314,男性,40,小型車,自家用車,1
2026/05/05,15,27,15時台,福岡県,33.606785,130.418314,男性,40,小型車,自家用車,1
2026/05/05,15,27,15時台,福岡県,33.606785,130.418314,男性,30,小型車,自家用車,1
2026/05/05,15,27,15時台,福岡県,33.606785,130.418314,男性,30,小型車,自家用車,1
2026/05/05,15,27,15時台,福岡県,33.606785,130.418314,女性,40,小型車,自家用車,1
2026/05/05,15,27,15時台,福岡県,33.606785,130.418314,男性,30,小型車,自家用車,1
2026/05/05,15,27,15時台,福岡県,33.606785,130.418314,男性,30,小型車,自家用車,1
2026/05/05,15,28,15時台,長崎県,32.744839,129.873756,女性,10,小型車,自家用車,1
2026/05/05,15,28,15時台,長崎県,32.744839,129.873756,女性,30,小型車,自家用車,1
2026/05/05,15,28,15時台,長崎県,32.744839,129.873756,女性,10,小型車,自家用車,1
2026/05/05,15,28,15時台,長崎県,32.744839,129.873756,女性,30,小型車,自家用車,1
2026/05/05,15,28,15時台,長崎県,32.744839,129.873756,女性,10,小型車,自家用車,1
2026/05/05,15,28,15時台,長崎県,32.744839,129.873756,男性,30,小型車,自家用車,1
2026/05/05,15,28,15時台,長崎県,32.744839,129.873756,男性,50,小型車,自家用車,1
2026/05/05,15,29,15時台,佐賀県,33.249367,130.298822,男性,60,普通車,自家用車,1
2026/05/05,15,29,15時台,佐賀県,33.249367,130.298822,女性,40,普通車,自家用車,1
2026/05/05,15,29,15時台,佐賀県,33.249367,130.298822,男性,50,普通車,自家用車,1
2026/05/05,15,29,15時台,佐賀県,33.249367,130.298822,女性,30,普通車,自家用車,1
2026/05/05,15,29,15時台,佐賀県,33.249367,130.298822,女性,40,普通車,自家用車,1
2026/05/05,15,30,15時台,佐賀県,33.249367,130.298822,女性,20,普通車,自家用車,1
2026/05/05,15,30,15時台,佐賀県,33.249367,130.298822,女性,20,普通車,自家用車,1
2026/05/05,15,30,15時台,佐賀県,33.249367,130.298822,男性,30,普通車,自家用車,1
